t_s,dt_s,series_id,u_dac_1,u_dac_2,u_dac_3,u_dac_4,u_dac_5,u_dac_6,u_dac_7,u_dac_8,u_dac_9,u_dac_10,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,y_S11_plus1,y_S12_plus1,y_S21_plus1,y_S22_plus1,y_S31_plus1,y_S32_plus1
31.02529,0.092018,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8936,40.3721,49.6481,49.9242,46.2168,49.9827,47.8975,40.4095,49.6445,49.9245,46.2314,49.9834
31.121253,0.095964,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8975,40.4095,49.6445,49.9245,46.2314,49.9834,47.8942,40.4131,49.6494,49.9245,46.2334,49.9824
31.21326,0.092006,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8942,40.4131,49.6494,49.9245,46.2334,49.9824,47.8861,40.4066,49.6488,49.9238,46.2113,49.9818
31.305302,0.092042,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8861,40.4066,49.6488,49.9238,46.2113,49.9818,47.887,40.4023,49.654,49.9248,46.2295,49.9831
31.401281,0.095979,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.887,40.4023,49.654,49.9248,46.2295,49.9831,47.8919,40.4062,49.6468,49.9255,46.2285,49.9834
31.493288,0.092007,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8919,40.4062,49.6468,49.9255,46.2285,49.9834,47.9069,40.3991,49.6546,49.9251,46.2858,49.9837
31.589249,0.095961,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9069,40.3991,49.6546,49.9251,46.2858,49.9837,50.0,40.9691,49.9951,50.0,50.0,49.9847
31.68128,0.092031,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9691,49.9951,50.0,50.0,49.9847,50.0,40.9557,49.9954,50.0,50.0,49.984
31.773314,0.092034,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9557,49.9954,50.0,50.0,49.984,50.0,40.9577,49.9954,50.0,50.0,49.984
31.869284,0.09597,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9577,49.9954,50.0,50.0,49.984,47.902,40.415,49.6523,49.9232,46.2396,49.984
31.9613,0.092016,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.902,40.415,49.6523,49.9232,46.2396,49.984,47.901,40.4108,49.6514,49.9232,46.2324,49.9834
32.053339,0.092039,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.901,40.4108,49.6514,49.9232,46.2324,49.9834,47.8903,40.4102,49.6501,49.9248,46.235,49.9837
32.149297,0.095958,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8903,40.4102,49.6501,49.9248,46.235,49.9837,47.8805,40.4079,49.6507,49.9248,46.238,49.9837
32.24155,0.092254,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8805,40.4079,49.6507,49.9248,46.238,49.9837,47.89,40.3945,49.6452,49.9245,46.234,49.9827
32.333404,0.091853,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89,40.3945,49.6452,49.9245,46.234,49.9827,47.8955,40.4131,49.654,49.9232,46.2796,49.9827
32.429394,0.09599,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8955,40.4131,49.654,49.9232,46.2796,49.9827,50.0,40.9561,49.9945,50.0,50.0,49.9854
32.52139,0.091996,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9561,49.9945,50.0,50.0,49.9854,50.0,40.9508,49.9951,50.0,50.0,49.9854
32.613455,0.092065,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9508,49.9951,50.0,50.0,49.9854,50.0,40.959,49.9954,50.0,50.0,49.9844
32.709371,0.095915,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.959,49.9954,50.0,50.0,49.9844,50.0,40.9681,49.9951,50.0,50.0,49.9827
32.801418,0.092047,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9681,49.9951,50.0,50.0,49.9827,50.0,40.9574,49.9954,50.0,50.0,49.9844
32.897368,0.095951,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9574,49.9954,50.0,50.0,49.9844,50.0,40.96,49.9951,50.0,50.0,49.9844
32.989387,0.092019,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.96,49.9951,50.0,50.0,49.9844,47.8903,40.4111,49.6478,49.9248,46.2217,49.9837
33.08143,0.092043,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8903,40.4111,49.6478,49.9248,46.2217,49.9837,47.8939,40.4196,49.6406,49.9232,46.2142,49.9831
33.177391,0.095961,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8939,40.4196,49.6406,49.9232,46.2142,49.9831,47.8825,40.3988,49.6602,49.9232,46.2861,49.9824
33.269404,0.092014,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8825,40.3988,49.6602,49.9232,46.2861,49.9824,50.0,40.9499,49.9951,50.0,50.0,49.9834
33.361442,0.092037,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9499,49.9951,50.0,50.0,49.9834,50.0,40.9622,49.9954,50.0,50.0,49.9847
33.457412,0.095971,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9622,49.9954,50.0,50.0,49.9847,50.0,40.9564,49.9951,50.0,50.0,49.9834
33.549432,0.09202,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9564,49.9951,50.0,50.0,49.9834,50.0,40.9554,49.9958,50.0,50.0,49.985
33.641461,0.092029,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9554,49.9958,50.0,50.0,49.985,50.0,40.9564,49.9951,50.0,50.0,49.9844
33.73743,0.095969,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9564,49.9951,50.0,50.0,49.9844,50.0,40.9505,49.9951,50.0,50.0,49.9844
33.829493,0.092063,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9505,49.9951,50.0,50.0,49.9844,50.0,40.9635,49.9954,50.0,50.0,49.9844
33.925418,0.095925,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9635,49.9954,50.0,50.0,49.9844,50.0,40.9554,49.9951,50.0,50.0,49.985
34.017434,0.092016,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9554,49.9951,50.0,50.0,49.985,50.0,40.9473,49.9951,50.0,50.0,49.9834
34.10948,0.092046,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9473,49.9951,50.0,50.0,49.9834,47.8818,40.4062,49.6478,49.9242,46.2165,49.9818
34.20544,0.095961,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8818,40.4062,49.6478,49.9242,46.2165,49.9818,47.8841,40.4069,49.6458,49.9242,46.2207,49.9834
34.297465,0.092025,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8841,40.4069,49.6458,49.9242,46.2207,49.9834,47.8799,40.4118,49.651,49.9248,46.236,49.9834
34.389479,0.092014,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8799,40.4118,49.651,49.9248,46.236,49.9834,47.8932,40.3906,49.6507,49.9255,46.2448,49.9831
34.485466,0.095987,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8932,40.3906,49.6507,49.9255,46.2448,49.9831,47.889,40.3978,49.6481,49.9235,46.2441,49.9834
34.57748,0.092014,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.889,40.3978,49.6481,49.9235,46.2441,49.9834,47.8812,40.402,49.6426,49.9235,46.2259,49.9827
34.669507,0.092027,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8812,40.402,49.6426,49.9235,46.2259,49.9827,47.8929,40.4137,49.6478,49.9242,46.223,49.9834
34.765488,0.095981,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8929,40.4137,49.6478,49.9242,46.223,49.9834,47.887,40.4056,49.6462,49.9242,46.2256,49.9831
34.857512,0.092023,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.887,40.4056,49.6462,49.9242,46.2256,49.9831,47.8971,40.4079,49.6491,49.9235,46.2168,49.9827
34.953474,0.095962,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8971,40.4079,49.6491,49.9235,46.2168,49.9827,47.9098,40.4092,49.6481,49.9238,46.2188,49.9805
35.045489,0.092015,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9098,40.4092,49.6481,49.9238,46.2188,49.9805,47.8809,40.4098,49.6501,49.9238,46.2412,49.984
35.137535,0.092046,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8809,40.4098,49.6501,49.9238,46.2412,49.984,47.8874,40.3981,49.652,49.9242,46.2217,49.9834
35.233494,0.095959,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8874,40.3981,49.652,49.9242,46.2217,49.9834,47.8919,40.4147,49.6546,49.9248,46.2207,49.9827
35.32548,0.091986,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8919,40.4147,49.6546,49.9248,46.2207,49.9827,47.8916,40.4036,49.6497,49.9238,46.2275,49.9827
35.417531,0.092052,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8916,40.4036,49.6497,49.9238,46.2275,49.9827,47.9023,40.4294,49.6553,49.9258,46.2956,49.9827
35.513474,0.095943,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9023,40.4294,49.6553,49.9258,46.2956,49.9827,50.0,40.9518,49.9951,50.0,50.0,49.984
35.605484,0.092009,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9518,49.9951,50.0,50.0,49.984,50.0,40.9632,49.9958,50.0,50.0,49.9854
35.697516,0.092032,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9632,49.9958,50.0,50.0,49.9854,50.0,40.9609,49.9954,50.0,50.0,49.984
35.793494,0.095978,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9609,49.9954,50.0,50.0,49.984,47.901,40.4033,49.6608,49.9248,46.2406,49.9831
35.885515,0.092021,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.901,40.4033,49.6608,49.9248,46.2406,49.9831,47.8822,40.3945,49.654,49.9248,46.2373,49.9837
35.981492,0.095977,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8822,40.3945,49.654,49.9248,46.2373,49.9837,47.8828,40.4014,49.6533,49.9238,46.2152,49.9818
36.073509,0.092017,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8828,40.4014,49.6533,49.9238,46.2152,49.9818,47.8949,40.4124,49.6439,49.9242,46.2295,49.9824
36.16554,0.092031,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8949,40.4124,49.6439,49.9242,46.2295,49.9824,47.9014,40.4049,49.6559,49.9245,46.2311,49.9824
36.261526,0.095986,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9014,40.4049,49.6559,49.9245,46.2311,49.9824,47.8945,40.4118,49.6494,49.9248,46.2861,49.9821
36.353641,0.092115,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8945,40.4118,49.6494,49.9248,46.2861,49.9821,50.0,40.9661,49.9954,50.0,50.0,49.985
36.445573,0.091931,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9661,49.9954,50.0,50.0,49.985,50.0,40.96,49.9954,50.0,50.0,49.9834
36.54153,0.095957,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.96,49.9954,50.0,50.0,49.9834,50.0,40.9632,49.9958,50.0,50.0,49.9854
36.633545,0.092015,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9632,49.9958,50.0,50.0,49.9854,50.0,40.9535,49.9954,50.0,50.0,49.984
36.725603,0.092059,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9535,49.9954,50.0,50.0,49.984,50.0,40.9645,49.9958,50.0,50.0,49.984
36.821556,0.095953,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9645,49.9958,50.0,50.0,49.984,50.0,40.9756,49.9958,50.0,50.0,49.9844
36.913561,0.092005,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9756,49.9958,50.0,50.0,49.9844,47.875,40.4115,49.6462,49.9245,46.2363,49.9824
37.005609,0.092048,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.875,40.4115,49.6462,49.9245,46.2363,49.9824,47.8874,40.3949,49.6465,49.9245,46.2386,49.984
37.101558,0.095949,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8874,40.3949,49.6465,49.9245,46.2386,49.984,47.8965,40.4053,49.6527,49.9232,46.2806,49.9834
37.193614,0.092056,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8965,40.4053,49.6527,49.9232,46.2806,49.9834,50.0,40.9743,49.9954,50.0,50.0,49.9837
37.28957,0.095956,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9743,49.9954,50.0,50.0,49.9837,50.0,40.9727,49.9954,50.0,50.0,49.985
37.3816,0.09203,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9727,49.9954,50.0,50.0,49.985,50.0,40.9694,49.9954,50.0,50.0,49.9847
37.473627,0.092027,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9694,49.9954,50.0,50.0,49.9847,50.0,40.9639,49.9951,50.0,50.0,49.9837
37.569583,0.095956,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9639,49.9951,50.0,50.0,49.9837,50.0,40.9766,49.9954,50.0,50.0,49.985
37.661609,0.092026,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9766,49.9954,50.0,50.0,49.985,50.0,40.9652,49.9958,50.0,50.0,49.9854
37.753626,0.092017,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9652,49.9958,50.0,50.0,49.9854,50.0,40.9538,49.9948,50.0,50.0,49.9844
37.849607,0.095981,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9538,49.9948,50.0,50.0,49.9844,50.0,40.9613,49.9954,50.0,50.0,49.9834
37.941612,0.092005,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9613,49.9954,50.0,50.0,49.9834,50.0,40.9626,49.9954,50.0,50.0,49.9844
38.033653,0.09204,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9626,49.9954,50.0,50.0,49.9844,50.0,40.9701,49.9948,50.0,50.0,49.9847
38.129627,0.095974,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9701,49.9948,50.0,50.0,49.9847,50.0,40.9665,49.9951,50.0,50.0,49.9844
38.221648,0.092021,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9665,49.9951,50.0,50.0,49.9844,50.0,40.9564,49.9958,50.0,50.0,49.9837
38.317609,0.095962,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9564,49.9958,50.0,50.0,49.9837,50.0,40.9665,49.9951,50.0,50.0,49.984
38.409663,0.092054,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9665,49.9951,50.0,50.0,49.984,50.0,40.971,49.9954,50.0,50.0,49.9844
38.501673,0.09201,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.971,49.9954,50.0,50.0,49.9844,50.0,40.9577,49.9948,50.0,50.0,49.9854
38.597635,0.095962,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9577,49.9948,50.0,50.0,49.9854,50.0,40.9645,49.9954,50.0,50.0,49.9844
38.689634,0.091999,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9645,49.9954,50.0,50.0,49.9844,50.0,40.9616,49.9948,50.0,50.0,49.984
38.781704,0.09207,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9616,49.9948,50.0,50.0,49.984,50.0,40.9668,49.9954,50.0,50.0,49.984
38.877648,0.095944,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9668,49.9954,50.0,50.0,49.984,47.889,40.3965,49.6478,49.9242,46.2441,49.9824
38.969708,0.092061,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.889,40.3965,49.6478,49.9242,46.2441,49.9824,47.8861,40.4157,49.6533,49.9245,46.2135,49.984
39.061689,0.09198,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8861,40.4157,49.6533,49.9245,46.2135,49.984,47.9176,40.4141,49.6556,49.9255,46.2858,49.9818
39.157662,0.095973,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9176,40.4141,49.6556,49.9255,46.2858,49.9818,50.0,40.9717,49.9958,50.0,50.0,49.984
39.249692,0.09203,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9717,49.9958,50.0,50.0,49.984,50.0,40.9587,49.9945,50.0,50.0,49.9847
39.345668,0.095976,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9587,49.9945,50.0,50.0,49.9847,50.0,40.9603,49.9958,50.0,50.0,49.9857
39.437721,0.092053,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9603,49.9958,50.0,50.0,49.9857,47.8802,40.4102,49.6484,49.9235,46.2194,49.9827
39.529722,0.092001,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8802,40.4102,49.6484,49.9235,46.2194,49.9827,47.8841,40.416,49.6429,49.9242,46.2227,49.9827
39.625675,0.095953,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8841,40.416,49.6429,49.9242,46.2227,49.9827,47.8962,40.3835,49.6432,49.9242,46.2819,49.9818
39.717711,0.092036,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8962,40.3835,49.6432,49.9242,46.2819,49.9818,50.0,40.9642,49.9945,50.0,50.0,49.9867
39.809725,0.092014,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9642,49.9945,50.0,50.0,49.9867,50.0,40.9645,49.9951,50.0,50.0,49.984
39.90569,0.095965,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9645,49.9951,50.0,50.0,49.984,50.0,40.959,49.9954,50.0,50.0,49.9857
39.997718,0.092028,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.959,49.9954,50.0,50.0,49.9857,50.0,40.9609,49.9954,50.0,50.0,49.9834
40.089755,0.092036,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9609,49.9954,50.0,50.0,49.9834,50.0,40.9635,49.9951,50.0,50.0,49.985
40.185724,0.095969,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9635,49.9951,50.0,50.0,49.985,50.0,40.9772,49.9958,50.0,50.0,49.984
40.277759,0.092035,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9772,49.9958,50.0,50.0,49.984,47.8867,40.4183,49.6406,49.9232,46.2272,49.9821
40.369828,0.092069,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8867,40.4183,49.6406,49.9232,46.2272,49.9821,47.9108,40.416,49.6507,49.9245,46.2327,49.9824
40.46577,0.095942,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9108,40.416,49.6507,49.9245,46.2327,49.9824,47.8844,40.4245,49.6481,49.9242,46.2363,49.9837
40.557804,0.092034,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8844,40.4245,49.6481,49.9242,46.2363,49.9837,47.8669,40.4209,49.651,49.9245,46.2285,49.9827
40.653757,0.095953,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8669,40.4209,49.651,49.9245,46.2285,49.9827,47.903,40.4176,49.6605,49.9242,46.2376,49.9827
40.745776,0.092018,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.903,40.4176,49.6605,49.9242,46.2376,49.9827,47.8994,40.4261,49.6442,49.9238,46.2367,49.9834
40.837819,0.092044,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8994,40.4261,49.6442,49.9238,46.2367,49.9834,47.8848,40.4036,49.6462,49.9255,46.2324,49.9834
40.933769,0.09595,idlog_20251101_201534_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8848,40.4036,49.6462,49.9255,46.2324,49.9834,47.8923,40.4404,49.6471,49.9229,46.2152,49.9831
41.025796,0.092026,idlog_20251101_201534_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8923,40.4404,49.6471,49.9229,46.2152,49.9831,47.8962,40.4398,49.6611,49.9251,46.2666,49.9827
